hyderabad,vishakapatnam,539
imphal,agartala,3155
imphal,agra,2359
imphal,ahmedabad,3013
imphal,allahabad,1876
imphal,amritsar,2919
imphal,asansol,1869
imphal,bangalore,3071
imphal,baroda,3056
imphal,bhopal,2490
imphal,bhubaneshwar,2079
imphal,bombay,3215
imphal,calcutta,1657
imphal,calicut,3207
imphal,chandigarh,2722
imphal,cochin,3429
imphal,coimbatore,3363
imphal,delhi,2474
imphal,gwalior,2283
imphal,hubli,2821
imphal,hyderabad,2943
imphal,imphal,0
imphal,indore,2679
imphal,jabalpur,2210
imphal,jaipur,2586
imphal,jamshedpur,1925
imphal,jullundur,2849
imphal,kanpur,2069
imphal,kolhapur,2885
imphal,lucknow,2040
imphal,ludhiana,2784
imphal,madras,3121
imphal,madurai,3286
imphal,meerut,2408
imphal,nagpur,2467
imphal,nasik,3031
imphal,panjim,2631
imphal,patna,1474
imphal,pondicherry,2953
imphal,pune,3132
imphal,ranchi,1776
imphal,shillong,2493
imphal,shimla,2699
imphal,surat,3216
imphal,trivandrum,3423
imphal,varanasi,1754
imphal,vijayawada,2854
imphal,vishakapatnam,2524
indore,agartala,2826
indore,agra,531
indore,ahmedabad,382
indore,allahabad,743
indore,amritsar,1051
indore,asansol,1334
indore,bangalore,1279
indore,baroda,319
indore,bhopal,131
indore,bhubaneshwar,1215
indore,bombay,529
indore,calcutta,1548
indore,calicut,1547
indore,chandigarh,852
indore,cochin,1744
indore,coimbatore,1568
indore,delhi,608
indore,gwalior,437
indore,hubli,1000
indore,hyderabad,861
indore,imphal,2679
indore,indore,0
indore,jabalpur,642
indore,jaipur,345
indore,jamshedpur,1417
indore,jullundur,983
indore,kanpur,629
indore,kolhapur,810
indore,lucknow,708
indore,ludhiana,915
indore,madras,1559
indore,madurai,1711
indore,meerut,672
indore,nagpur,385
indore,nasik,354
indore,panjim,1055
indore,patna,1145
indore,pondicherry,1607
indore,pune,563
indore,ranchi,1273
indore,shillong,2164
indore,shimla,951
indore,surat,547
indore,trivandrum,1847
indore,varanasi,865
indore,vijayawada,1127
indore,vishakapatnam,1295
jabalpur,agartala,2357
jabalpur,agra,773
jabalpur,ahmedabad,841
jabalpur,allahabad,676
jabalpur,amritsar,1185
jabalpur,asansol,1071
jabalpur,bangalore,1236
jabalpur,baroda,960
jabalpur,bhopal,549
jabalpur,bhubaneshwar,1027
jabalpur,bombay,1046
jabalpur,calcutta,1107
jabalpur,calicut,1583
jabalpur,chandigarh,986
jabalpur,cochin,1748
jabalpur,coimbatore,1569
jabalpur,delhi,740
jabalpur,gwalior,763
jabalpur,hubli,1159
jabalpur,hyderabad,673
jabalpur,imphal,2210
jabalpur,indore,642
jabalpur,jabalpur,0
jabalpur,jaipur,785
jabalpur,jamshedpur,1149
jabalpur,jullundur,1115
jabalpur,kanpur,483
jabalpur,kolhapur,1190
jabalpur,lucknow,524
jabalpur,ludhiana,1050
jabalpur,madras,1371
jabalpur,madurai,1668
jabalpur,meerut,806
jabalpur,nagpur,197
jabalpur,nasik,883
jabalpur,panjim,1028
jabalpur,patna,676
jabalpur,pondicherry,1537
jabalpur,pune,943
jabalpur,ranchi,978
jabalpur,shillong,1695
jabalpur,shimla,1085
jabalpur,surat,946
jabalpur,trivandrum,1820
jabalpur,varanasi,798
jabalpur,vijayawada,939
jabalpur,vishakapatnam,1107
jaipur,agartala,2733
jaipur,agra,170
jaipur,ahmedabad,588
jaipur,allahabad,650
jaipur,amritsar,646
jaipur,asansol,1244
jaipur,bangalore,1391
jaipur,baroda,707
